type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.1.1-41,-16.38618061585948,-71.52454600189289,-16.3861806158595,-71.5245460018929,False, , ,0, , , , , , 
TRACK,1.1.1-41,-16.38612178975941,-71.52460497895594,-16.3861217897594,-71.5246049789559,False, , ,0, , , , , , 
TRACK,1.1.1-41,-16.38608433258206,-71.52466454013181,-16.3860843325821,-71.5246645401318,False, , ,0, , , , , , 
TRACK,1.1.1-41,-16.38602790448356,-71.52491564109805,-16.3860279044836,-71.524915641098,False, , ,0, , , , , , 
TRACK,1.1.1-41,-16.38608973021302,-71.52493131700219,-16.386089730213,-71.5249313170022,False, , ,0, , , , , , 
TRACK,1.1.1-41,-16.38626774045006,-71.52502573881607,-16.3862677404501,-71.5250257388161,False, , ,0, , , , , , 
TRACK,1.1.1-41,-16.3864098986665,-71.52508106603665,-16.3864098986665,-71.5250810660366,False, , ,0, , , , , , 
TRACK,1.1.1-41,-16.38665419829361,-71.52520883607693,-16.3866541982936,-71.5252088360769,False, , ,0, , , , , , 
TRACK,1.1.1-41,-16.386796127481,-71.52527193973782,-16.386796127481,-71.5252719397378,False, , ,0, , , , , , 
TRACK,1.1.1-41,-16.3872363748436,-71.52489649960512,-16.3872363748436,-71.5248964996051,False, , ,0, , , , , , 
TRACK,1.1.1-42, , ,0,0, , , , , , , , , , 
TRACK,1.1.1-42,-16.38767559662836,-71.52540994464272,-16.3876755966284,-71.5254099446427,False, , ,0, , , , , , 
TRACK,1.1.1-42,-16.38732936219137,-71.52496891189922,-16.3873293621914,-71.5249689118992,False, , ,0, , , , , , 
TRACK,1.1.1-42,-16.38687989699987,-71.52533665824241,-16.3868798969999,-71.5253366582424,False, , ,0, , , , , , 
TRACK,1.1.1-42,-16.38708595358346,-71.52558087792477,-16.3870859535835,-71.5255808779248,False, , ,0, , , , , , 
TRACK,1.1.1-42,-16.3871355252476,-71.52574483264667,-16.3871355252476,-71.5257448326467,False, , ,0, , , , , , 
TRACK,1.1.1-42,-16.38723088842152,-71.52595865481959,-16.3872308884215,-71.5259586548196,False, , ,0, , , , , , 
TRACK,1.1.1-42,-16.38737889074413,-71.52613343158723,-16.3873788907441,-71.5261334315872,False, , ,0, , , , , , 
TRACK,1.1.1-42,-16.38790855868674,-71.52571649061986,-16.3879085586867,-71.5257164906198,False, , ,0, , , , , , 
TRACK,1.1.1-43, , ,0,0, , , , , , , , , , 
TRACK,1.1.1-43,-16.38805340955695,-71.52492842360286,-16.3880534095569,-71.5249284236028,False, , ,0, , , , , , 
TRACK,1.1.1-43,-16.38781293892125,-71.52457456063982,-16.3878129389212,-71.5245745606398,False, , ,0, , , , , , 
TRACK,1.1.1-43,-16.38739541772671,-71.52491666558808,-16.3873954177267,-71.5249166655881,False, , ,0, , , , , , 
TRACK,1.1.1-43,-16.38766815925774,-71.52525048183838,-16.3876681592577,-71.5252504818384,False, , ,0, , , , , , 
TRACK,1.1.1-43,-16.38797853988385,-71.52563990728739,-16.3879785398839,-71.5256399072874,False, , ,0, , , , , , 
TRACK,1.1.1-43,-16.38836007905584,-71.52535821788948,-16.3883600790558,-71.5253582178895,False, , ,0, , , , , , 
TRACK,1.1.1-44, , ,0,0, , , , , , , , , , 
TRACK,1.1.1-44,-16.3887979491513,-71.5259700616601,-16.3887979491513,-71.5259700616601,False, , ,0, , , , , , 
TRACK,1.1.1-44,-16.38842783766283,-71.52544300451257,-16.3884278376628,-71.5254430045126,False, , ,0, , , , , , 
TRACK,1.1.1-44,-16.38804849835072,-71.52571771021026,-16.3880484983507,-71.5257177102103,False, , ,0, , , , , , 
TRACK,1.1.1-44,-16.38822348504654,-71.52595612149487,-16.3882234850465,-71.5259561214949,False, , ,0, , , , , , 
TRACK,1.1.1-44,-16.3885529236494,-71.5263858982937,-16.3885529236494,-71.5263858982937,False, , ,0, , , , , , 
TRACK,1.1.1-44,-16.38890205767892,-71.52612919790434,-16.3889020576789,-71.5261291979043,False, , ,0, , , , , , 
TRACK,1.1.1-45, , ,0,0, , , , , , , , , , 
TRACK,1.1.1-45,-16.38846480872252,-71.52643605920854,-16.3884648087225,-71.5264360592085,False, , ,0, , , , , , 
TRACK,1.1.1-45,-16.3883363245291,-71.52625224254331,-16.3883363245291,-71.5262522425433,False, , ,0, , , , , , 
TRACK,1.1.1-45,-16.38816939997222,-71.52606454290084,-16.3881693999722,-71.5260645429008,False, , ,0, , , , , , 
TRACK,1.1.1-45,-16.38796228962286,-71.52577641993442,-16.3879622896229,-71.5257764199344,False, , ,0, , , , , , 
TRACK,1.1.1-45,-16.38745134134276,-71.52619944313902,-16.3874513413428,-71.526199443139,False, , ,0, , , , , , 
TRACK,1.1.1-45,-16.38756996345009,-71.52627898861785,-16.3875699634501,-71.5262789886178,False, , ,0, , , , , , 
TRACK,1.1.1-45,-16.38809341073335,-71.52651584616598,-16.3880934107333,-71.526515846166,False, , ,0, , , , , , 
TRACK,1.1.1-46, , ,0,0, , , , , , , , , , 
TRACK,1.1.1-46,-16.38950998570894,-71.52695322968751,-16.3895099857089,-71.5269532296875,False, , ,0, , , , , , 
TRACK,1.1.1-46,-16.38924757503467,-71.52662423392378,-16.3892475750347,-71.5266242339238,False, , ,0, , , , , , 
TRACK,1.1.1-46,-16.38895777095007,-71.5261959273346,-16.3889577709501,-71.5261959273346,False, , ,0, , , , , , 
TRACK,1.1.1-46,-16.38852149496175,-71.52654475877068,-16.3885214949617,-71.5265447587707,False, , ,0, , , , , , 
TRACK,1.1.1-46,-16.38868626863204,-71.52693181041734,-16.388686268632,-71.5269318104173,False, , ,0, , , , , , 
TRACK,1.1.1-46,-16.38891748769493,-71.52728050956434,-16.3889174876949,-71.5272805095643,False, , ,0, , , , , , 
TRACK,1.1.1-46,-16.38929956923827,-71.52779027311517,-16.3892995692383,-71.5277902731152,False, , ,0, , , , , , 
TRACK,1.1.1-46,-16.38980605139704,-71.52739525281413,-16.389806051397,-71.5273952528141,False, , ,0, , , , , , 
TRACK,1.1.1-47, , ,0,0, , , , , , , , , , 
TRACK,1.1.1-47,-16.39006491409542,-71.52771003946648,-16.3900649140954,-71.5277100394665,False, , ,0, , , , , , 
TRACK,1.1.1-47,-16.38987312717432,-71.52747367195897,-16.3898731271743,-71.527473671959,False, , ,0, , , , , , 
TRACK,1.1.1-47,-16.38965456836943,-71.52764159590141,-16.3896545683694,-71.5276415959014,False, , ,0, , , , , , 
TRACK,1.1.1-47,-16.38938059143171,-71.52786083816402,-16.3893805914317,-71.527860838164,False, , ,0, , , , , , 
TRACK,1.1.1-47,-16.38948888747155,-71.52798786323245,-16.3894888874715,-71.5279878632324,False, , ,0, , , , , , 
TRACK,1.1.1-47,-16.38967495109205,-71.52817170949454,-16.3896749510921,-71.5281717094945,False, , ,0, , , , , , 
TRACK,1.1.1-47,-16.38980864315379,-71.52831480129755,-16.3898086431538,-71.5283148012976,False, , ,0, , , , , , 
TRACK,1.1.1-47,-16.38997231903737,-71.52844906790047,-16.3899723190374,-71.5284490679005,False, , ,0, , , , , , 
TRACK,1.1.1-47,-16.39007529701641,-71.52849166839657,-16.3900752970164,-71.5284916683966,False, , ,0, , , , , , 
TRACK,1.1.1-47,-16.39037085806678,-71.52831857274857,-16.3903708580668,-71.5283185727486,False, , ,0, , , , , , 
TRACK,1.1.1-47,-16.39030473292938,-71.52800584046766,-16.3903047329294,-71.5280058404676,False, , ,0, , , , , , 
TRACK,1.1.1-48, , ,0,0, , , , , , , , , , 
TRACK,1.1.1-48,-16.38927235850715,-71.5279136794218,-16.3892723585071,-71.5279136794218,False, , ,0, , , , , , 
TRACK,1.1.1-48,-16.38894804048857,-71.52747007157061,-16.3889480404886,-71.5274700715706,False, , ,0, , , , , , 
TRACK,1.1.1-48,-16.38872130644862,-71.52782366290958,-16.3887213064486,-71.5278236629096,False, , ,0, , , , , , 
TRACK,1.1.1-48,-16.38911517867122,-71.52811201413742,-16.3891151786712,-71.5281120141374,False, , ,0, , , , , , 
TRACK,1.1.1-49, , ,0,0, , , , , , , , , , 
TRACK,1.1.1-49,-16.38913441838296,-71.52815940397235,-16.389134418383,-71.5281594039723,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.38941547747684,-71.5283445152814,-16.3894154774768,-71.5283445152814,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.38967752733568,-71.52850940427041,-16.3896775273357,-71.5285094042704,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.38988293848826,-71.52863825594699,-16.3898829384883,-71.528638255947,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39003998747845,-71.52869210753704,-16.3900399874784,-71.528692107537,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39016100641864,-71.52870734651884,-16.3901610064186,-71.5287073465188,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39026493968912,-71.52869149435075,-16.3902649396891,-71.5286914943507,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39037610055001,-71.52864032726552,-16.39037610055,-71.5286403272655,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39048067805454,-71.52857746409519,-16.3904806780545,-71.5285774640952,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39056489207397,-71.52852176718233,-16.390564892074,-71.5285217671823,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39062065444056,-71.52846712453227,-16.3906206544406,-71.5284671245323,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39052228385262,-71.52832761444414,-16.3905222838526,-71.5283276144441,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39040940568442,-71.52818462649699,-16.3904094056844,-71.528184626497,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39040049648908,-71.52829889270561,-16.3904004964891,-71.5282988927056,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39039198505617,-71.52837383108025,-16.3903919850562,-71.5283738310802,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39026625126375,-71.52845802540605,-16.3902662512637,-71.528458025406,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39019829752336,-71.52850973880084,-16.3901982975234,-71.5285097388008,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39008729147649,-71.52851691028765,-16.3900872914765,-71.5285169102876,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.39002197697696,-71.52851045244067,-16.390021976977,-71.5285104524407,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.38985093488149,-71.52841449108027,-16.3898509348815,-71.5284144910803,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.38964236042693,-71.52825603846446,-16.3896423604269,-71.5282560384644,False, , ,0, , , , , , 
TRACK,1.1.1-49,-16.38928852495565,-71.52792282189324,-16.3892885249556,-71.5279228218932,False, , ,0, , , , , , 
TRACK,1.1.2-1, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-1,-16.38346331144962,-71.5173538339176,-16.3834633114496,-71.5173538339176,False, , ,0, , , , , , 
TRACK,1.1.2-1,-16.38304757629552,-71.51681822278175,-16.3830475762955,-71.5168182227817,False, , ,0, , , , , , 
TRACK,1.1.2-1,-16.38293536647189,-71.51666154475059,-16.3829353664719,-71.5166615447506,False, , ,0, , , , , , 
TRACK,1.1.2-1,-16.38259340958276,-71.51690581751653,-16.3825934095828,-71.5169058175165,False, , ,0, , , , , , 
TRACK,1.1.2-1,-16.38244209744651,-71.51703109974088,-16.3824420974465,-71.5170310997409,False, , ,0, , , , , , 
TRACK,1.1.2-1,-16.38297814245859,-71.51770576268009,-16.3829781424586,-71.5177057626801,False, , ,0, , , , , , 
TRACK,1.1.2-2, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-2,-16.38386106631416,-71.51703412201832,-16.3838610663142,-71.5170341220183,False, , ,0, , , , , , 
TRACK,1.1.2-2,-16.38399094683085,-71.51693193747123,-16.3839909468308,-71.5169319374712,False, , ,0, , , , , , 
TRACK,1.1.2-2,-16.38376203741836,-71.51675902326728,-16.3837620374184,-71.5167590232673,False, , ,0, , , , , , 
TRACK,1.1.2-2,-16.38350997014544,-71.51653565223211,-16.3835099701454,-71.5165356522321,False, , ,0, , , , , , 
TRACK,1.1.2-2,-16.38326127803132,-71.51633232775257,-16.3832612780313,-71.5163323277526,False, , ,0, , , , , , 
TRACK,1.1.2-2,-16.38299763996523,-71.51660007717071,-16.3829976399652,-71.5166000771707,False, , ,0, , , , , , 
TRACK,1.1.2-2,-16.3835396746447,-71.5172887517913,-16.3835396746447,-71.5172887517913,False, , ,0, , , , , , 
TRACK,1.1.2-3, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-3,-16.38421110187026,-71.51658515234058,-16.3842111018703,-71.5165851523406,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38339975992141,-71.51607517734303,-16.3833997599214,-71.516075177343,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38307460482526,-71.51576001817917,-16.3830746048253,-71.5157600181792,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38287741897457,-71.51547752554733,-16.3828774189746,-71.5154775255473,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38254081781699,-71.51506228502933,-16.382540817817,-71.5150622850293,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38253216663992,-71.51510835241085,-16.3825321666399,-71.5151083524108,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38276926019142,-71.51555396977359,-16.3827692601914,-71.5155539697736,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38290003299915,-71.5157998525538,-16.3829000329991,-71.5157998525538,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38301144628144,-71.51596631723719,-16.3830114462814,-71.5159663172372,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38313186649192,-71.51610760200273,-16.3831318664919,-71.5161076020027,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38327807877631,-71.51628425743091,-16.3832780787763,-71.5162842574309,False, , ,0, , , , , , 
TRACK,1.1.2-3,-16.38403875514547,-71.51690070795212,-16.3840387551455,-71.5169007079521,False, , ,0, , , , , , 
TRACK,1.1.2-4, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-4,-16.38309417774669,-71.51640114030222,-16.3830941777467,-71.5164011403022,False, , ,0, , , , , , 
TRACK,1.1.2-4,-16.38322486538754,-71.5163004916825,-16.3832248653875,-71.5163004916825,False, , ,0, , , , , , 
TRACK,1.1.2-4,-16.38307198485853,-71.51611804934468,-16.3830719848585,-71.5161180493447,False, , ,0, , , , , , 
TRACK,1.1.2-4,-16.38296635119322,-71.51596250025314,-16.3829663511932,-71.5159625002531,False, , ,0, , , , , , 
TRACK,1.1.2-4,-16.38286121017931,-71.51578188379718,-16.3828612101793,-71.5157818837972,False, , ,0, , , , , , 
TRACK,1.1.2-4,-16.3827775319918,-71.5156449956251,-16.3827775319918,-71.5156449956251,False, , ,0, , , , , , 
TRACK,1.1.2-4,-16.38261145982854,-71.51578448450655,-16.3826114598285,-71.5157844845065,False, , ,0, , , , , , 
TRACK,1.1.2-4,-16.38245834999028,-71.5159107225785,-16.3824583499903,-71.5159107225785,False, , ,0, , , , , , 
TRACK,1.1.2-4,-16.38296794099443,-71.51655390539477,-16.3829679409944,-71.5165539053948,False, , ,0, , , , , , 
TRACK,1.1.2-5, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-5,-16.38264495599068,-71.51676994524287,-16.3826449559907,-71.5167699452429,False, , ,0, , , , , , 
TRACK,1.1.2-5,-16.3828836140149,-71.51661035655977,-16.3828836140149,-71.5166103565598,False, , ,0, , , , , , 
TRACK,1.1.2-5,-16.38267412705382,-71.51633226812248,-16.3826741270538,-71.5163322681225,False, , ,0, , , , , , 
TRACK,1.1.2-5,-16.38251202807339,-71.51611241327592,-16.3825120280734,-71.5161124132759,False, , ,0, , , , , , 
TRACK,1.1.2-5,-16.38239647015969,-71.5159327821154,-16.3823964701597,-71.5159327821154,False, , ,0, , , , , , 
TRACK,1.1.2-5,-16.38228983970335,-71.51577987716485,-16.3822898397033,-71.5157798771648,False, , ,0, , , , , , 
TRACK,1.1.2-5,-16.38207695530527,-71.51594011729438,-16.3820769553053,-71.5159401172944,False, , ,0, , , , , , 
TRACK,1.1.2-5,-16.38189816130512,-71.51606971939285,-16.3818981613051,-71.5160697193928,False, , ,0, , , , , , 
TRACK,1.1.2-5,-16.38180889908705,-71.51615542957065,-16.381808899087,-71.5161554295706,False, , ,0, , , , , , 
TRACK,1.1.2-5,-16.38240435191962,-71.51694585402181,-16.3824043519196,-71.5169458540218,False, , ,0, , , , , , 
TRACK,1.1.2-6, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-6,-16.38198348984168,-71.51593130731709,-16.3819834898417,-71.5159313073171,False, , ,0, , , , , , 
TRACK,1.1.2-6,-16.38215312950018,-71.51583290451583,-16.3821531295002,-71.5158329045158,False, , ,0, , , , , , 
TRACK,1.1.2-6,-16.38224440378175,-71.51575027040617,-16.3822444037817,-71.5157502704062,False, , ,0, , , , , , 
TRACK,1.1.2-6,-16.3819569919016,-71.51534407999095,-16.3819569919016,-71.5153440799909,False, , ,0, , , , , , 
TRACK,1.1.2-6,-16.38169476621848,-71.51496781640812,-16.3816947662185,-71.5149678164081,False, , ,0, , , , , , 
TRACK,1.1.2-6,-16.38140571821896,-71.51523834655423,-16.381405718219,-71.5152383465542,False, , ,0, , , , , , 
TRACK,1.1.2-6,-16.3812611658586,-71.51540604397452,-16.3812611658586,-71.5154060439745,False, , ,0, , , , , , 
TRACK,1.1.2-6,-16.38179125201884,-71.51607614860595,-16.3817912520188,-71.5160761486059,False, , ,0, , , , , , 
TRACK,1.1.2-7, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-7,-16.38273557796343,-71.51564096045173,-16.3827355779634,-71.5156409604517,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38264308485885,-71.51539609990466,-16.3826430848588,-71.5153960999046,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38249062423207,-71.51512240363422,-16.3824906242321,-71.5151224036342,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38252868710832,-71.51509601908496,-16.3825286871083,-71.515096019085,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38245969431932,-71.51499539844033,-16.3824596943193,-71.5149953984403,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38222564490499,-71.51458728918884,-16.382225644905,-71.5145872891888,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38207032744611,-71.51439795235872,-16.3820703274461,-71.5143979523587,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38183696045185,-71.51422806454538,-16.3818369604518,-71.5142280645454,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38161358833398,-71.51417101153383,-16.381613588334,-71.5141710115338,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38143746400259,-71.51401239521498,-16.3814374640026,-71.514012395215,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38127916711354,-71.51388908959351,-16.3812791671135,-71.5138890895935,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38099739805872,-71.51380812623049,-16.3809973980587,-71.5138081262305,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38079820258323,-71.51380152148008,-16.3807982025832,-71.5138015214801,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38079316443535,-71.51389755047673,-16.3807931644353,-71.5138975504767,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38083219353717,-71.51396332368584,-16.3808321935372,-71.5139633236858,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38101896401493,-71.51408449467283,-16.3810189640149,-71.5140844946728,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38123703800572,-71.51429342948018,-16.3812370380057,-71.5142934294802,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38147793792751,-71.51455620858789,-16.3814779379275,-71.5145562085879,False, , ,0, , , , , , 
TRACK,1.1.2-7,-16.38243538913899,-71.51586050484494,-16.382435389139,-71.5158605048449,False, , ,0, , , , , , 
TRACK,1.1.2-8, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-8,-16.38147107421244,-71.51509665308673,-16.3814710742124,-71.5150966530867,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38163755043839,-71.51494133562053,-16.3816375504384,-71.5149413356205,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38150357075337,-71.51470090042689,-16.3815035707534,-71.5147009004269,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38139579559581,-71.51456847021368,-16.3813957955958,-71.5145684702137,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38125546168929,-71.51439834586228,-16.3812554616893,-71.5143983458623,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38106261080068,-71.5142342856998,-16.3810626108007,-71.5142342856998,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38089159419989,-71.51408861857094,-16.3808915941999,-71.5140886185709,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38074648496513,-71.51397858066044,-16.3807464849651,-71.5139785806604,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38057049532865,-71.51390359808787,-16.3805704953286,-71.5139035980879,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38035260840322,-71.51413985714089,-16.3803526084032,-71.5141398571409,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38060576607444,-71.51447101336868,-16.3806057660744,-71.5144710133687,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38075872541854,-71.51469807154592,-16.3807587254185,-71.5146980715459,False, , ,0, , , , , , 
TRACK,1.1.2-8,-16.38120623512296,-71.51531505437033,-16.381206235123,-71.5153150543703,False, , ,0, , , , , , 
TRACK,1.1.2-9, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-9,-16.37999621925512,-71.51535370941679,-16.3799962192551,-71.5153537094168,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.38031833642699,-71.51514033339521,-16.380318336427,-71.5151403333952,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.38040204249883,-71.51512291394509,-16.3804020424988,-71.5151229139451,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.38052403998174,-71.51517103936448,-16.3805240399817,-71.5151710393645,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.3806993076965,-71.51536888705203,-16.3806993076965,-71.515368887052,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.38085158947395,-71.51556881087632,-16.3808515894739,-71.5155688108763,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.38113018007653,-71.51538955193304,-16.3811301800765,-71.515389551933,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.38091921004025,-71.51511058098605,-16.3809192100402,-71.515110580986,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.38071115841743,-71.51479605106245,-16.3807111584174,-71.5147960510624,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.3806096082937,-71.5146048803375,-16.3806096082937,-71.5146048803375,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.38047511948674,-71.5144272081567,-16.3804751194867,-71.5144272081567,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.38031166259592,-71.51421985461066,-16.3803116625959,-71.5142198546106,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37999044693891,-71.51436506741914,-16.3799904469389,-71.5143650674191,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37979543692652,-71.51430927490641,-16.3797954369265,-71.5143092749064,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37967110615916,-71.51423190648686,-16.3796711061592,-71.5142319064868,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37958421222493,-71.51413746208047,-16.3795842122249,-71.5141374620805,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37908732004931,-71.51378514969254,-16.3790873200493,-71.5137851496925,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37883430645242,-71.51350279542562,-16.3788343064524,-71.5135027954256,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37862168504475,-71.51361430695165,-16.3786216850447,-71.5136143069516,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37862718094633,-71.51374975155981,-16.3786271809463,-71.5137497515598,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37859105435757,-71.51383379358948,-16.3785910543576,-71.5138337935895,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37851615416248,-71.5139064998712,-16.3785161541625,-71.5139064998712,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37847203781584,-71.51397783521955,-16.3784720378158,-71.5139778352195,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37843606582635,-71.51403665550728,-16.3784360658263,-71.5140366555073,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37844702349002,-71.51408199309778,-16.37844702349,-71.5140819930978,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37849613076304,-71.51426890145092,-16.378496130763,-71.5142689014509,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37864326047185,-71.51456508875523,-16.3786432604719,-71.5145650887552,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.3787447096101,-71.51480955797059,-16.3787447096101,-71.5148095579706,False, , ,0, , , , , , 
TRACK,1.1.2-9,-16.37942606734626,-71.51579674192496,-16.3794260673463,-71.5157967419249,False, , ,0, , , , , , 
TRACK,1.1.2-10, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-10,-16.38055603103461,-71.5165698622052,-16.3805560310346,-71.5165698622052,False, , ,0, , , , , , 
TRACK,1.1.2-10,-16.38032300127302,-71.51619733165266,-16.380323001273,-71.5161973316526,False, , ,0, , , , , , 
TRACK,1.1.2-10,-16.38008401806253,-71.51581504712658,-16.3800840180625,-71.5158150471266,False, , ,0, , , , , , 
TRACK,1.1.2-10,-16.37990941440835,-71.5155263826677,-16.3799094144083,-71.5155263826677,False, , ,0, , , , , , 
TRACK,1.1.2-10,-16.3797644129362,-71.5156290810163,-16.3797644129362,-71.5156290810163,False, , ,0, , , , , , 
TRACK,1.1.2-10,-16.37946758669566,-71.51587164284884,-16.3794675866957,-71.5158716428488,False, , ,0, , , , , , 
TRACK,1.1.2-10,-16.37956936185463,-71.51603869248905,-16.3795693618546,-71.516038692489,False, , ,0, , , , , , 
TRACK,1.1.2-10,-16.37973766197682,-71.5162669456395,-16.3797376619768,-71.5162669456395,False, , ,0, , , , , , 
TRACK,1.1.2-10,-16.37992788093922,-71.51660198173018,-16.3799278809392,-71.5166019817302,False, , ,0, , , , , , 
TRACK,1.1.2-10,-16.38022101648513,-71.51709580940204,-16.3802210164851,-71.517095809402,False, , ,0, , , , , , 
TRACK,1.1.2-10,-16.38068014428671,-71.51679107535314,-16.3806801442867,-71.5167910753531,False, , ,0, , , , , , 
TRACK,1.1.2-11, , ,0,0, , , , , , , , , , 
TRACK,1.1.2-11,-16.38124422804636,-71.51644287944471,-16.3812442280464,-71.5164428794447,False, , ,0, , , , , , 
TRACK,1.1.2-11,-16.38092932750774,-71.51585362298863,-16.3809293275077,-71.5158536229886,False, , ,0, , , , , , 
TRACK,1.1.2-11,-16.38073172533149,-71.51555210093112,-16.3807317253315,-71.5155521009311,False, , ,0, , , , , , 
TRACK,1.1.2-11,-16.38054956413128,-71.51527867060641,-16.3805495641313,-71.5152786706064,False, , ,0, , , , , , 
TRACK,1.1.2-11,-16.38041535000486,-71.51517198907,-16.3804153500049,-71.51517198907,False, , ,0, , , , , , 
TRACK,1.1.2-11,-16.38018522461447,-71.51531181635872,-16.3801852246145,-71.5153118163587,False, , ,0, , , , , , 
